Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS11,OUT018,3330.092533
DRD13,OUT046,1052.890625
FDL36,OUT035,1583.632813
FDI27,OUT013,835.5144077
FDJ53,OUT019,-19.3671875
FDS44,OUT045,3812.670658
FDE28,OUT046,3644.920658
FDQ33,OUT018,2125.132813
FDB37,OUT017,3928.233158
FDQ31,OUT045,1408.733158
NCQ05,OUT046,2399.984375
FDE10,OUT013,2149.319095
FDF38,OUT017,861.9362827
FDE50,OUT019,1158.27222
DRG37,OUT010,545.4609375
NCH06,OUT049,3982.90625
FDY14,OUT045,4070.34375
FDO27,OUT017,1663.108158
FDQ19,OUT049,4003.58472
FDZ26,OUT019,1822.030033
FDN51,OUT013,4197.92847
FDK20,OUT035,2176.451908
FDD40,OUT018,2794.537845
DRI25,OUT018,649.5546875
FDH56,OUT017,2039.858158
FDI36,OUT027,4616.52222
DRH11,OUT018,667.03125
NCV18,OUT017,1416.585938
DRI01,OUT049,2829.273438
DRE48,OUT049,3240.234375
FDS51,OUT035,1153.929688
FDM38,OUT017,1015.748783
FDB60,OUT027,4529.796875
FDY58,OUT035,3765.28125
FDY22,OUT045,2226.944095
FDF11,OUT027,5286.58472
FDZ51,OUT035,1762.350345
FDQ45,OUT017,3046.061283
FDF17,OUT035,3244.632813
NCF31,OUT027,3843.179688
FDA37,OUT013,2112.576908
FDO51,OUT046,784.0534702
FDF34,OUT013,3220.373783
FDD57,OUT018,1316.890625
FDO37,OUT046,3651.953125
FDR49,OUT049,943.203125
FDS39,OUT049,2384.335938
FDI48,OUT027,2369.350345
DRM35,OUT049,2944.429688
FDV57,OUT035,3059.319095
FDZ55,OUT013,2651.648438
FDI28,OUT035,1402.96875
FDS21,OUT045,1014.194095
FDT34,OUT013,1742.117188
DRI25,OUT035,1035.039063
FDT47,OUT010,-308.5793423
DRH39,OUT045,1110.117188
NCD54,OUT045,2211.3125
FDU16,OUT027,2846.936283
NCW29,OUT045,2008.289063
FDV25,OUT027,4983.921875
FDM56,OUT035,1939.585938
FDZ04,OUT027,2501.3125
FDG59,OUT019,-1230.070313
FDI56,OUT045,1423.164063
FDS33,OUT035,1599.623783
FDC23,OUT049,2926.328125
FDT11,OUT049,3110.475345
FDG17,OUT045,3826.201908
FDZ44,OUT045,1864.296875
FDJ52,OUT013,2585.304688
DRI23,OUT046,2522.5625
DRE15,OUT010,-670.2578125
NCF07,OUT013,1645.617188
NCR29,OUT049,1030.601563
FDE44,OUT019,-1109.164063
FDT23,OUT035,1492.069095
NCG06,OUT017,4166.679688
NCU41,OUT010,1120.023438
FDH46,OUT017,1804.780033
FDV31,OUT013,2880.164063
NCT41,OUT027,3896.5
FDE22,OUT027,4005.570313
FDC26,OUT045,1708.640625
DRF51,OUT017,666.7421875
NCY53,OUT019,-86.890625
FDY21,OUT017,3202.820313
FDL27,OUT013,1115.164063
FDZ34,OUT049,3203.921875
NCF43,OUT010,358.0078125
FDC21,OUT035,1968.39722
FDL26,OUT013,2543.101563
FDT25,OUT010,52.4140625
NCR30,OUT046,1188.851563
DRL23,OUT019,-170.5078125
NCR05,OUT049,3232.0625
NCE19,OUT018,582.0078125
FDY07,OUT035,925.9375
FDB10,OUT017,3825.507813
FDP57,OUT013,1718.078125
FDU48,OUT019,207.546875
FDH48,OUT035,1533.523438
FDO33,OUT035,1985.578125
NCU29,OUT045,2296.445313
FDW35,OUT046,733.8671875
FDH05,OUT010,1754.186283
FDP26,OUT049,1749.445313
DRG27,OUT035,802.96875
FDQ33,OUT046,2407.757813
FDH20,OUT010,-245.6809048
FDV14,OUT046,1420.828125
DRD01,OUT046,930.5456577
NCI17,OUT049,1655.15625
FDF39,OUT010,2257.483158
FDX37,OUT046,1650.210938
NCX17,OUT035,3835.546875
FDN03,OUT013,4053.358158
NCS41,OUT010,989.8671875
FDH34,OUT045,2859.453125
NCX53,OUT018,2003.25
FDY31,OUT046,2404
FDD20,OUT017,2174.148438
FDE51,OUT045,692.4909702
FDV27,OUT046,1463.20972
FDF16,OUT035,2485.171875
FDZ02,OUT049,1665.858158
NCK05,OUT045,956.3046875
FDM12,OUT027,4511.530033
NCA05,OUT018,2117.929688
FDX33,OUT045,2492.905033
FDM25,OUT049,2951.99097
FDE41,OUT018,1135.33472
FDW14,OUT045,1377.287845
NCD30,OUT046,1521.65625
FDB23,OUT010,1744.912845
FDF45,OUT046,1080.225345
FDW20,OUT017,2145.992188
FDF47,OUT045,3468.882813
NCR05,OUT019,1273.015625
DRB01,OUT046,2955.695313
FDE36,OUT013,2703.52222
FDU56,OUT049,3059.75
FDB23,OUT049,3732.608158
FDN48,OUT049,1578.132813
FDS43,OUT013,3056.296875
NCN05,OUT013,2960.5
NCL53,OUT049,2901.835938
FDL56,OUT046,1428.835938
FDH17,OUT018,1304.483158
FDP37,OUT046,2020.804688
FDG09,OUT019,1178.155033
FDA55,OUT045,3534.858158
FDX31,OUT049,3886.881595
FDJ41,OUT045,4047.65625
DRC24,OUT045,2397.304688
FDQ21,OUT035,2109.460938
NCT54,OUT045,1402.671875
FDH08,OUT049,3785.601563
FDY38,OUT018,3406.39722
DRM11,OUT010,2208.203125
FDG32,OUT049,3607.328125
NCH18,OUT046,3848.109375
FDI20,OUT035,3527.429688
FDA33,OUT018,2075.554688
FDN45,OUT013,3540.296875
FDT45,OUT010,-994.1328125
FDR32,OUT035,3837.819095
FDA48,OUT017,3590.585938
FDN23,OUT017,2466.80347
NCR18,OUT035,848.9609375
FDD45,OUT046,1546.578125
FDI22,OUT018,2987.984375
FDT09,OUT013,2192.498783
DRC24,OUT027,3892.851563
FDT39,OUT046,2441.33472
FDX28,OUT045,1483.5625
FDA50,OUT018,1217.148438
FDT33,OUT027,4169.77222
FDQ60,OUT049,2065.842533
NCM19,OUT018,1511.398438
FDF40,OUT046,3935.780033
NCI30,OUT035,3978.507813
FDK34,OUT049,3859.640625
FDA38,OUT027,5208.117188
FDT02,OUT045,537.6484375
FDC11,OUT017,1529.429688
FDD08,OUT046,723.953125
NCS29,OUT046,4146.5625
DRI03,OUT010,872.4609375
FDK48,OUT035,1355.460938
FDM52,OUT049,2467.117188
FDP49,OUT035,1141.52222
DRA24,OUT046,2640.186283
NCJ43,OUT049,2818.59375
FDE11,OUT045,2892.99097
FDP01,OUT049,2604.975345
FDQ59,OUT018,1152.092533
FDA43,OUT019,1217.742188
FDL14,OUT017,2645.92847
FDV50,OUT010,47.953125
FDT01,OUT027,4823.131595
NCC42,OUT035,2378.5
FDO28,OUT046,1885.429688
FDD32,OUT019,-504.8918423
FDV45,OUT035,3090.226563
NCW17,OUT019,139.953125
NCJ17,OUT027,2817.921875
NCF18,OUT049,3076.945313
FDP01,OUT045,2420.701908
FDH24,OUT045,2441.773438
FDI38,OUT027,4839.545658
FDX03,OUT035,942.1315952
FDY28,OUT046,3378.74097
FDN34,OUT018,2475.631595
FDJ02,OUT045,2377.787845
FDW40,OUT019,344.7331577
FDX03,OUT017,882.2175327
FDE17,OUT027,3894.639408
FDT58,OUT046,2654.359375
FDI38,OUT013,3408.30347
FDW22,OUT035,3721.131595
FDS15,OUT027,3248.858158
NCX06,OUT013,2896.75
DRK47,OUT035,3787.960938
FDC23,OUT027,4317.0625
FDM56,OUT010,-158.7578125
FDP21,OUT046,3062.944095
FDP58,OUT046,3440.210938
FDA27,OUT019,2139.70972
FDK41,OUT019,-565.90625
NCH42,OUT046,3622.984375
FDG29,OUT045,625.9375
FDW15,OUT018,2167.89722
FDD28,OUT018,681.8046875
FDQ37,OUT049,3173.960938
FDC23,OUT035,3011.796875
FDV13,OUT035,1663.748783
FDK33,OUT046,3359.65625
FDO33,OUT013,1835.398438
FDN21,OUT017,2668.882813
NCW06,OUT027,4471.078125
FDI38,OUT035,3510.24097
FDC21,OUT027,3264.14722
NCS05,OUT046,2132.726563
NCN53,OUT049,739.1328125
FDV40,OUT010,-701.921875
FDG60,OUT017,3790.953125
NCY30,OUT027,4327.585938
FDM40,OUT045,2135.898438
NCO30,OUT046,2876.601563
FDK10,OUT046,2924.287845
FDM36,OUT045,2723.45972
FDN10,OUT013,1917.59375
FDM46,OUT018,1208.367188
FDX50,OUT049,1848.125
FDP33,OUT045,3930.546875
FDO12,OUT045,3026.1875
FDC28,OUT013,1788.804688
FDO31,OUT045,1332.280033
FDX45,OUT035,2592.460938
FDV21,OUT049,2078.726563
FDH04,OUT049,1606.02222
NCG54,OUT013,2687.242188
FDO13,OUT046,2605.515625
FDA09,OUT027,4316.99097
FDC38,OUT017,2254.429688
NCO42,OUT046,2270.710938
FDL45,OUT049,2081.296875
NCK31,OUT013,895.8359375
FDM39,OUT017,2917.90625
FDC22,OUT010,1139.92847
FDF46,OUT046,1842.445313
FDQ37,OUT045,2977.226563
FDH41,OUT010,1431.6875
FDQ04,OUT046,659.515625
NCQ02,OUT027,4420.875
FDJ57,OUT027,4668.514408
NCE07,OUT049,2324.445313
FDE56,OUT013,1074.037845
FDI20,OUT049,3455.953125
FDK36,OUT018,554.5625
FDP08,OUT027,4555.826908
FDF44,OUT017,2279.623783
NCU53,OUT017,2770.859375
FDF47,OUT035,3715.320313
FDS55,OUT010,499.7109375
FDZ52,OUT010,-182.53125
FDL04,OUT018,1381.078125
NCM26,OUT035,2568.53125
FDX43,OUT049,2811.328125
FDP52,OUT049,3712.881595
DRK49,OUT045,615.875
FDE38,OUT013,2700.945313
DRF13,OUT035,2448.421875
FDK41,OUT010,-591.2890625
FDJ04,OUT027,3336.289063
FDZ44,OUT018,1669.179688
FDS11,OUT013,3657.248783
FDA55,OUT049,3728.45972
NCW53,OUT046,3078.132813
FDB49,OUT027,3108.655033
FDD23,OUT017,3163.52222
NCV42,OUT045,1677.40625
NCZ29,OUT018,1759.75
FDQ26,OUT013,995.2331577
FDV08,OUT017,839.1953125
FDC53,OUT049,1703.28125
FDV58,OUT010,1176.015625
NCP02,OUT019,-962.7578125
DRI37,OUT045,837.4765625
FDQ12,OUT049,3740.695313
FDE33,OUT046,1324.89722
FDX27,OUT045,1454.42847
FDM22,OUT017,1002.889408
NCH30,OUT019,-108.4375
FDC04,OUT017,3892.609375
FDO38,OUT046,1325.382813
FDV52,OUT027,3331.311283
FDB32,OUT013,1601.46875
FDV43,OUT018,533.4453125
FDI24,OUT018,2556.515625
FDR40,OUT017,1467.733158
FDW02,OUT049,2109.092533
FDE44,OUT049,915.109375
FDL38,OUT046,1532.233158
NCT54,OUT010,-386.0390625
DRJ39,OUT010,1530.804688
FDW55,OUT049,4110.319095
DRF13,OUT019,397.25
NCW17,OUT049,2175.296875
FDP13,OUT035,885.6628452
FDS08,OUT018,2535.195313
NCP17,OUT035,1169.640625
NCO53,OUT035,3000.984375
FDH19,OUT045,2704.421875
FDJ04,OUT017,1984.914063
FDG10,OUT049,1091.748783
FDA40,OUT010,-498.1418423
FDI53,OUT045,2508.17847
FDU09,OUT010,-953.4543423
FDK60,OUT045,1553.280033
FDR43,OUT017,710.125
FDW22,OUT017,3630.139408
DRP47,OUT010,2033.046875
DRG48,OUT010,409.9453125
FDA14,OUT035,2438.609375
FDU49,OUT013,1532.95972
FDK28,OUT045,3967.304688
FDT19,OUT046,2817.069095
NCQ42,OUT045,1905.359375
FDD03,OUT045,3596.304688
NCM53,OUT013,1769.15625
NCX53,OUT045,2182.789063
FDV14,OUT027,2812.875
NCZ54,OUT017,2634.296875
FDB39,OUT013,922.3828125
DRC24,OUT046,2431.828125
FDY36,OUT013,1261.390625
FDN01,OUT035,2966.28125
DRH25,OUT046,865.4921875
FDV08,OUT046,780.28125
NCP53,OUT049,3874.710938
FDU52,OUT010,568.2578125
NCI42,OUT045,3185.773438
FDZ14,OUT035,2086.311283
FDF11,OUT046,3884.045658
FDQ13,OUT018,1159.9375
FDO32,OUT010,-1122.726563
DRJ37,OUT018,2145.179688
FDY43,OUT046,2699.835938
NCT41,OUT017,2541.390625
NCV17,OUT045,2044.960938
FDM04,OUT027,2357.537845
DRB48,OUT018,403.0534702
FDM24,OUT013,2512.100345
FDT37,OUT049,4146.59375
NCO05,OUT010,-341.71875
FDL13,OUT046,3753.530033
FDL15,OUT017,2547.257813
FDB11,OUT018,3283.640625
FDL14,OUT019,670.7800327
FDY10,OUT019,-62.8125
FDJ40,OUT049,1899.61597
NCW18,OUT046,3715.960938
NCY06,OUT013,2062.875
DRE13,OUT018,1105.71875
FDA26,OUT045,3373.639408
NCE19,OUT010,-1083.375
FDE33,OUT035,1525.873783
DRL59,OUT027,2347.90625
FDY07,OUT046,804.3515625
FDF57,OUT018,2516.233158
FDM58,OUT035,1943.373783
FDP26,OUT027,3086.585938
FDY32,OUT046,2647.023438
FDD51,OUT010,-1147.390625
FDU22,OUT018,1624.554688
FDZ49,OUT018,3290.287845
NCI42,OUT017,3376.984375
FDT04,OUT027,2066.992188
NCU41,OUT045,2947.03125
FDS56,OUT045,4168.358158
NCN42,OUT017,2434.203125
FDK34,OUT046,3767.484375
FDB03,OUT017,3879.233158
DRJ25,OUT035,922.21875
FDT25,OUT027,3465.921875
FDN20,OUT013,2749.695313
FDP09,OUT013,3405.726563
FDM20,OUT019,1988.007813
NCG55,OUT046,1807.398438
NCP14,OUT045,1569.03125
NCH06,OUT046,3845.625
FDV52,OUT013,1916.373783
NCL07,OUT035,823.6328125
DRJ11,OUT027,4474.328125
DRO59,OUT013,1258.804688
FDW15,OUT010,484.1159702
NCQ30,OUT035,2062.453125
NCN54,OUT019,-689.5078125
FDY01,OUT027,3360.280033
FDX39,OUT035,3563.764408
FDH53,OUT027,2822.17847
FDA57,OUT035,845.828125
NCC07,OUT010,-220.234375
FDU28,OUT013,3021.225345
FDK36,OUT010,-1073.179688
FDR36,OUT018,495.8815952
NCQ17,OUT035,2589.40625
FDS28,OUT019,-976.2590298
FDE08,OUT045,2331.007813
FDU22,OUT046,1911.851563
FDG41,OUT045,1711.373783
FDO31,OUT010,-554.5637173
FDM21,OUT019,2136.710938
FDU40,OUT017,3136.507813
FDV36,OUT018,1754.148438
FDT10,OUT027,2463.467533
FDX38,OUT045,741.8972202
NCU30,OUT027,4028.359375
NCV06,OUT049,3125.367188
FDT16,OUT035,4297.95972
NCP41,OUT027,3198.875
FDZ56,OUT017,2830.851563
FDC22,OUT035,3206.14722
FDU10,OUT035,836.9128452
FDS46,OUT045,1848.483158
FDO08,OUT049,2817.881595
NCV42,OUT018,1466.71875
FDP33,OUT035,4138.0625
FDJ12,OUT046,3326.20972
FDH04,OUT045,1407.748783
NCU54,OUT013,3333.4375
FDO36,OUT010,944
FDT37,OUT027,5522.890625
FDD14,OUT010,1015.835938
FDA16,OUT013,3505.8125
NCS42,OUT019,-443.671875
FDP10,OUT019,-254.828125
FDQ28,OUT049,2553.092533
FDK57,OUT010,10.296875
FDK02,OUT013,1946.742188
FDW47,OUT018,1677.351563
NCC42,OUT018,1949.429688
FDQ37,OUT018,2799.203125
FDL40,OUT046,1524.820313
DRE13,OUT010,-487.734375
FDQ34,OUT027,3101.109375
NCB54,OUT046,2057.257813
FDS48,OUT049,2485.796875
FDO15,OUT045,1166.842533
NCT30,OUT013,764.1640625
FDU49,OUT027,2916.045658
FDE21,OUT046,1893.757813
FDS49,OUT019,-600.8203125
FDT38,OUT027,2801.304688
FDZ01,OUT045,1663.295658
FDC41,OUT035,1342.265625
DRG13,OUT010,657.984375
NCZ42,OUT018,3446.578125
NCM07,OUT045,1301.804688
NCV17,OUT018,1825.328125
DRK39,OUT035,1452.304688
FDS37,OUT018,1603.882813
FDV12,OUT019,-292.9152798
NCG19,OUT018,3392.867188
FDS51,OUT013,1075.34375
NCO14,OUT046,706.4296875
FDC38,OUT046,2157.039063
FDN15,OUT046,2248.015625
NCH42,OUT013,3616.179688
FDQ22,OUT046,645.8984375
FDC05,OUT013,3136.076908
FDZ31,OUT013,3137.295658
DRJ23,OUT049,3122.484375
FDC52,OUT035,2563.780033
DRD12,OUT010,-493.8515625
FDV55,OUT017,2464.445313
FDD32,OUT046,1406.80347
FDR01,OUT049,3361.451908
FDY08,OUT019,360.5612827
FDQ45,OUT045,2904.506595
DRN11,OUT027,3739.304688
NCS05,OUT018,1879.75
FDY32,OUT035,2757.726563
NCD31,OUT045,2535.054688
NCE06,OUT049,2633.570313
NCP14,OUT046,1614.492188
NCF18,OUT019,1087.539063
FDF14,OUT018,2176.1875
FDB22,OUT017,2557.679688
NCH54,OUT049,2600.210938
FDU27,OUT035,986.5222202
FDS58,OUT027,4025.86597
NCU29,OUT035,2458.773438
FDJ57,OUT013,3227.889408
FDL56,OUT049,1519.398438
FDH60,OUT035,3283.326908
FDN24,OUT018,608.640625
FDD02,OUT017,2064.96875
FDP15,OUT017,4179.078125
FDB28,OUT027,4539.960938
DRC49,OUT045,2217.5
NCG30,OUT018,1651.59375
FDJ14,OUT049,1465.819095
FDL52,OUT045,589.1706577
NCG19,OUT027,5095.953125
NCN41,OUT035,2121.710938
FDW22,OUT013,3609.858158
FDI02,OUT013,1889.592533
FDV51,OUT045,2567.757813
FDV48,OUT046,1348.08472
NCL17,OUT019,346.7421875
FDP46,OUT045,1373.296875
FDU10,OUT045,584.2800327
FDT37,OUT010,2170.890625
FDI27,OUT035,940.5612827
FDN51,OUT046,4179.826908
FDW07,OUT035,1613.02222
FDN45,OUT049,3612.734375
DRN37,OUT027,4070.8125
DRF48,OUT049,3067.984375
FDP38,OUT019,-1002.414063
NCX18,OUT027,4539.195313
FDK45,OUT018,1764.257813
FDZ37,OUT049,1585.631595
FDS50,OUT018,3226.226563
NCR54,OUT018,2783.15625
NCS17,OUT035,1660.203125
FDV31,OUT046,2858.929688
DRE27,OUT017,1603.828125
FDN60,OUT013,2569.164063
FDK26,OUT013,3052.389408
FDX37,OUT018,1370.734375
FDW31,OUT046,3215.873783
FDX26,OUT018,2596.726563
DRL49,OUT019,350.0546875
FDU49,OUT017,1582.80347
FDY58,OUT046,3618.78125
FDN03,OUT045,3916.686283
NCV06,OUT010,1110.609375
FDH53,OUT045,1300.36597
FDG31,OUT018,818.3984375
NCC06,OUT045,1969.390625
FDS13,OUT049,4314.242188
FDP16,OUT035,4024.109375
FDA35,OUT013,2018.655033
DRP47,OUT018,3714.382813
FDY28,OUT010,1515.576908
FDY20,OUT035,1687.514408
NCH30,OUT017,1859.398438
NCR29,OUT019,-962.4609375
NCP05,OUT013,2413.773438
NCF30,OUT019,35.46875
FDA08,OUT035,2857.77222
FDN51,OUT027,5619.05347
FDH12,OUT046,1724.8125
FDY39,OUT017,3050.069095
NCO53,OUT045,2810.546875
FDB40,OUT046,2342.467533
FDH02,OUT049,1634.506595
FDY11,OUT027,2558.889408
FDQ09,OUT019,-79.8671875
FDP16,OUT013,3917.507813
NCF55,OUT018,291.703125
FDY09,OUT027,4260.617188
FDY39,OUT045,2874.451908
NCU53,OUT049,2711.023438
NCT41,OUT049,2517.367188
FDJ45,OUT046,801.2578125
FDR28,OUT013,2658.52222
FDN08,OUT013,2008.162845
FDJ07,OUT049,1946.976563
FDZ09,OUT027,4050.078125
FDQ14,OUT017,2472.28125
FDY12,OUT027,2318.631595
FDK57,OUT046,1929.25
FDD20,OUT049,2110.421875
FDS36,OUT018,1565.131595
FDI40,OUT049,1752.670658
FDJ40,OUT045,1726.24097
FDE08,OUT013,2414.773438
DRK01,OUT013,1564.054688
FDC58,OUT049,827.9921875
FDE50,OUT046,3076.623783
FDX48,OUT035,2628.412845
DRM35,OUT018,2555.679688
FDG41,OUT013,1799.83472
FDB52,OUT046,4012.242188
FDV19,OUT045,2536.881595
DRG48,OUT017,2407.6875
FDI26,OUT013,2938.007813
FDU11,OUT019,38.546875
FDF59,OUT019,172.0390625
FDR07,OUT049,1691.257813
NCE06,OUT017,2643.539063
FDE10,OUT046,2153.006595
NCO55,OUT046,1730.882813
FDZ13,OUT013,958.3581577
FDT50,OUT017,1665.70972
FDH12,OUT010,-218.6875
FDD21,OUT045,1884.514408
NCM05,OUT013,4184.390625
FDK04,OUT013,992.8828125
FDN33,OUT017,1682.975345
NCM18,OUT010,-925.0703125
DRC25,OUT049,1471.023438
FDT47,OUT017,1726.67847
FDD45,OUT027,3023.164063
NCD07,OUT018,1526.445313
NCY54,OUT010,769.3828125
FDL12,OUT049,1128.600345
FDL02,OUT017,1856.373783
FDC60,OUT035,1643.655033
FDR37,OUT017,3026.764408
FDY16,OUT017,3052.295658
FDU26,OUT045,1867.686283
FDN24,OUT013,904.734375
FDH44,OUT013,2489.842533
FDE23,OUT010,-1068.735592
FDW60,OUT017,2962.77222
FDQ55,OUT049,2053.889408
FDV32,OUT027,2501.078125
FDV03,OUT010,571.3359375
FDY14,OUT010,2244.90625
NCL55,OUT027,5436.164063
DRF25,OUT017,748.34375
FDX03,OUT046,797.1784702
FDF40,OUT045,3854.561283
FDX24,OUT010,-412.9609375
FDA25,OUT049,1823.795658
FDH21,OUT018,2448.53125
FDB47,OUT010,1407.828125
FDT34,OUT019,-257.953125
FDS39,OUT010,356.3671875
NCU05,OUT046,1277.164063
FDE02,OUT049,1630.226563
FDL25,OUT035,1659.39722
FDC50,OUT049,1629.3125
FDZ32,OUT049,1898.14722
FDV14,OUT045,1306.921875
FDR07,OUT045,1522.546875
FDB26,OUT049,1051.069095
NCR50,OUT045,2336.90625
FDP01,OUT018,2220.89722
FDH57,OUT045,2062.078125
FDM60,OUT027,2175.889408
FDA45,OUT017,2869.8125
FDU55,OUT017,4230.421875
FDH40,OUT035,1509.092533
FDG40,OUT019,-1340.0625
FDT12,OUT049,3692.186283
DRL59,OUT045,829.59375
FDT47,OUT018,1382.389408
FDI60,OUT017,1227.24097
DRF51,OUT027,2031.078125
NCK31,OUT049,937.203125
FDB08,OUT045,2526.984375
FDM44,OUT035,1828.96875
FDD46,OUT018,2130.507813
FDR27,OUT019,216.3269077
FDV56,OUT010,-72.39965483
FDM02,OUT049,1566.373783
FDU45,OUT018,1577.623783
FDZ10,OUT017,2109.148438
NCK31,OUT010,-1079.101563
FDR27,OUT035,2326.967533
FDF33,OUT013,1976.195313
FDJ36,OUT046,1706.537845
FDP33,OUT049,4105.484375
FDG17,OUT046,3899.631595
FDG47,OUT027,5634.046875
NCW29,OUT046,2059.9375
DRH59,OUT017,1293.039063
FDR32,OUT017,3804.33472
FDP48,OUT035,3084.014408
FDG17,OUT035,4038.342533
DRJ59,OUT017,802.6796875
FDY48,OUT027,3130.414063
FDB02,OUT046,2866.506595
FDN10,OUT019,-7.0859375
NCD55,OUT035,829.234375
FDX34,OUT013,1980.617188
FDZ38,OUT045,2622.75
DRF37,OUT049,4207.078125
DRL47,OUT019,110.703125
FDL27,OUT035,1209.078125
NCP53,OUT035,3885.46875
FDT03,OUT019,1048.375
FDJ28,OUT035,3174.75
FDF40,OUT018,3653.225345
FDA32,OUT035,3615.6875
NCP02,OUT017,1044.90625
FDZ31,OUT045,3064.373783
NCQ29,OUT013,4154.84375
FDP57,OUT010,-230.125
FDL32,OUT027,3328.342533
DRB01,OUT035,3168.585938
FDJ40,OUT046,1787.233158
FDO24,OUT018,2234.054688
FDO11,OUT018,3698.80347
FDA56,OUT035,2123.460938
FDF02,OUT045,1641.53125
FDA10,OUT013,1964.648438
NCI55,OUT017,2033.867188
FDZ40,OUT010,-1042.742188
FDV08,OUT049,850.9375
FDN48,OUT013,1494.765625
FDU57,OUT017,2531.576908
DRF49,OUT013,1848.203125
FDS02,OUT035,3221.069095
FDS43,OUT046,3002.390625
FDT16,OUT013,4144.475345
FDX19,OUT027,5172.34375
FDK15,OUT046,1592.367188
DRA12,OUT049,2333.421875
FDY35,OUT017,926.0144077
NCU42,OUT013,2703.335938
FDD26,OUT013,3035.287845
FDR11,OUT018,2315.131595
NCP53,OUT045,3712.234375
FDP34,OUT045,2403.546875
NCV41,OUT019,-121.6875
FDN20,OUT018,2421.023438
FDZ16,OUT018,2805.608158
FDZ28,OUT049,2147.600345
NCL55,OUT013,4019.5
NCJ17,OUT046,1357.351563
FDT37,OUT046,4071.421875
FDV51,OUT049,2776.929688
FDZ28,OUT035,2223.748783
FDN27,OUT013,1928.179688
FDS14,OUT019,589.59375
FDZ58,OUT045,1888.046875
FDD46,OUT046,2453.65625
FDJ03,OUT035,958.2722202
FDU03,OUT010,976.5847202
FDA33,OUT027,3819.476563
NCW53,OUT035,3176.382813
NCC55,OUT017,703.9453125
FDP52,OUT019,1745.86597
FDE39,OUT049,2003.75
FDB44,OUT035,3526.976563
FDG59,OUT013,699.9140625
FDI05,OUT013,1247.264408
FDF59,OUT045,2009.484375
FDM39,OUT019,930.015625
FDB14,OUT013,1564.811283
NCS05,OUT019,260.578125
DRJ35,OUT045,962.8515625
FDO31,OUT019,-517.1418423
FDA31,OUT046,2785.882813
FDX40,OUT049,720.3125
FDW56,OUT045,3010.257813
FDH09,OUT018,771.375
FDA52,OUT019,889.2800327
FDF20,OUT019,1283.203125
FDE40,OUT046,1006.350345
NCU17,OUT046,1608.070313
NCP14,OUT035,1812.359375
FDN25,OUT027,2433.264408
FDU39,OUT049,1085.414063
NCM05,OUT017,4284
FDU07,OUT017,2527.257813
FDF28,OUT049,2141.45972
FDR57,OUT049,2673.139408
FDJ33,OUT013,2036.67847
DRH23,OUT035,1043.984375
FDQ52,OUT046,3896.226563
DRK13,OUT035,3238.632813
FDP09,OUT046,3353.382813
FDR08,OUT027,3248.265625
FDV50,OUT045,1842.109375
FDT13,OUT049,3149.953125
FDJ27,OUT027,3107.045658
FDH21,OUT046,2699.960938
FDW14,OUT027,2885.02222
FDL52,OUT049,793.6784702
FDW28,OUT017,3191.476563
FDL40,OUT049,1655.890625
FDE24,OUT046,2263.96875
FDX35,OUT049,3752.451908
FDP46,OUT017,1526.445313
FDX56,OUT045,3269.873783
FDQ45,OUT049,3088.92847
FDK50,OUT027,4053.515625
FDY26,OUT045,3284.412845
FDQ09,OUT017,1938.070313
FDN39,OUT049,2827.389408
FDP13,OUT017,852.1003452
FDR51,OUT013,2472.100345
FDZ49,OUT010,1588.436283
FDL28,OUT018,3381.420658
FDZ10,OUT035,2151.914063
FDK38,OUT013,2429.203125
DRL49,OUT027,3713.273438
FDR15,OUT013,2529.55347
FDQ24,OUT035,4120.976563
FDD56,OUT013,2902.49097
NCR42,OUT046,535.1484375
FDH52,OUT045,997.1706577
FDH57,OUT019,233.734375
FDR15,OUT010,637.5612827
FDJ34,OUT035,2177.70972
FDW37,OUT035,1651.523438
FDQ23,OUT018,1380.601563
FDP34,OUT013,2526.289063
FDE04,OUT027,4352.694095
FDC48,OUT045,1263.546875
FDA47,OUT019,701.3034702
FDI35,OUT018,2612.96875
NCV05,OUT013,2523.875
FDR28,OUT045,2534.30347
FDH31,OUT017,1741.139408
FDP59,OUT019,-171.6652798
FDS19,OUT018,1045.131595
FDM60,OUT045,676.1940952
FDJ44,OUT018,2540.858158
DRH51,OUT017,1463.867188
DRC25,OUT017,1473.257813
DRE25,OUT013,1514.382813
NCX05,OUT049,1928.75
FDR11,OUT017,2659.36597
DRP47,OUT045,3873.765625
DRC49,OUT019,366.734375
FDQ47,OUT027,2098.694095
FDL20,OUT013,1838.054688
FDM34,OUT035,2232.304688
NCN55,OUT013,3799.296875
FDD41,OUT035,1841.069095
FDE52,OUT049,1572.444095
NCT18,OUT019,911.6640625
FDJ32,OUT018,745.71875
FDE16,OUT046,3318.0625
FDZ09,OUT045,2506.265625
DRZ11,OUT046,1988.030033
FDK41,OUT049,1461.03125
FDE56,OUT049,1157.350345
FDH34,OUT013,2988.34375
DRI49,OUT013,1293.984375
DRI59,OUT046,3567.828125
DRC36,OUT049,2882.49097
FDS15,OUT019,-159.0246548
FDI07,OUT018,2884.27222
FDZ15,OUT018,1602.25
NCX41,OUT027,4802.765625
NCO29,OUT019,751.3984375
FDF57,OUT013,2785.80347
FDI33,OUT035,1616.804688
